w_pdiff,w_ncasc,w_pmir,w_core,l_all,iss,vbnv,PSRR_DB,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,PSRR_100HZ_DB,sim_ok,sim_failure
29.640454242701093,16.66496340515672,30.923331401688465,5.621573753498376,7.089882887680768,14.099694981296599,1.3781575797574062,-0.908619,0.1866429,19929.23,-29.8512,-90.322,-5.48793,46.91869,14.42414,1,
3.667152457354474,14.641384356648096,14.049478157655725,11.612821652615066,5.2869052175388305,9.270942774542728,1.2400510742865067,-6.99752,0.8013194,37.85121,47.1601,74.246,28.2176,53.79631,42.57675,1,
17.15165645287134,38.22648502411243,3.681311667659009,14.263802999809915,5.76280599099912,22.015543579623913,1.318925120990602,-12.8052,0.806109,41.64412,51.5075,54.185,19.7467,90.66854,76.61681,1,
10.193978212549927,5.915290006796966,39.39149581323494,29.21801250228905,4.4209602553577225,29.967934642343955,1.3623064781728056,-1.01652,0.8020139,37.08165,55.741,46.992999999999995,11.5187,113.4273,60.20673,1,
12.060414215285027,14.040632452494705,7.388013670801596,38.48543054599692,3.404253117688858,2.753555371712076,1.0150750583214478,12.2696,0.8042892,52.17933,63.1088,64.299,14.1479,35.12214,45.48534,1,
37.64769999601912,29.751434571654915,24.454338709031447,54.464072182202074,4.563627593023998,36.04224931236275,1.366059330085709,-23.8192,0.8025165,32.16549,61.5555,12.021999999999991,2.72087,130.9465,49.12756,1,
26.532673097331255,28.37401465979868,1.6111960144380066,24.047697687262506,7.774292754258256,19.269069606176455,1.546747331102801,-11.0116,0.8154353,67.52222,49.198,50.97800000000001,17.6812,83.09277,58.76326,1,
28.904924856849618,30.138558769291922,36.64971808793062,25.032918411631094,3.587376822927843,31.249665521412773,1.4853303580769706,-19.846,0.8017278,40.61834,60.0595,20.173000000000002,5.48559,117.102,58.93762,1,
38.024538117632915,26.02200790432707,39.655532822994765,39.34152268167767,3.3952456220731797,10.513595281223111,1.6798337035171618,-16.1267,0.8016802,39.61755,62.2579,34.20599999999999,10.6399,57.38267,55.03765,1,
37.58512770199103,24.264792630369588,34.84567060139486,19.265341444308298,6.135400834570128,38.232243277653275,1.5683024864205486,-20.9731,0.8014084,28.60873,47.9974,17.655,4.52286,137.2187,61.59263,1,
7.491230557137168,24.061802353427893,13.567916293897449,14.94465424161456,4.211533599692365,20.57915533169704,1.4003984181648952,-11.6879,0.8026189,42.8529,53.104,61.873000000000005,21.6254,86.40104,53.41923,1,
14.257479987242737,37.56131376977959,18.066253586945393,16.24050086225885,3.801784275396122,19.001343166087928,1.6483901546409219,-15.1316,0.801961,41.90788,57.1895,54.156000000000006,19.9372,81.83268,54.29855,1,
11.035510183564105,25.614006463438372,27.258768625211403,7.037709665031866,5.60940137237434,8.627800564129132,1.4579521769808488,-10.5996,0.795649,4373.54,43.1301,66.643,27.908,51.74726,46.51033,1,
