lambda,case,run,algo,best_fitness,PSRR_DB,penalty,is_feasible,runtime_sec
10000.0,base,15,ACO,-112.86492625067861,112.86492625067861,0,1,4.16008870000951
10000.0,base,16,ABC,-109.47902957491291,109.47902957491291,0,1,3.896512100007385
10000.0,base,16,GWO,9903.664832831517,96.33516716848374,1,0,3.4011688999598846
10000.0,base,16,FA,-109.37351196351764,109.37351196351764,0,1,8.650225799996406
10000.0,base,16,PSO,-107.28618831434416,107.28618831434416,0,1,2.139448200003244
10000.0,base,16,GA,-107.28367004614636,107.28367004614636,0,1,4.389974099991377
10000.0,base,16,ACO,9903.658844853853,96.34115514614642,1,0,3.8779613999649882
10000.0,base,17,ABC,-110.142004639178,110.142004639178,0,1,3.8352682000258937
10000.0,base,17,GWO,-90.01484107825038,90.01484107825038,0,1,3.4207065000082366
10000.0,base,17,FA,-109.23224984802586,109.23224984802586,0,1,8.640419100003783
10000.0,base,17,PSO,-111.30791333811968,111.30791333811968,0,1,2.1747235000366345
10000.0,base,17,GA,-111.30937764630337,111.30937764630337,0,1,4.353906400036067
10000.0,base,17,ACO,-104.75798600154711,104.75798600154711,0,1,4.027781800017692
10000.0,base,18,ABC,-115.10294550665569,115.10294550665569,0,1,3.8194453999749385
10000.0,base,18,GWO,-115.16464014825732,115.16464014825732,0,1,3.4249514999683015
10000.0,base,18,FA,9891.277659964277,108.72234003572254,1,0,15.92930920002982
10000.0,base,18,PSO,-113.35886250977461,113.35886250977461,0,1,2.1412048999918625
10000.0,base,18,GA,-115.16431246634203,115.16431246634203,0,1,4.297769900003914
10000.0,base,18,ACO,-115.15426549600849,115.15426549600849,0,1,3.8830669000162743
10000.0,base,19,ABC,-104.65771149093838,104.65771149093838,0,1,3.88963310001418
10000.0,base,19,GWO,9903.669501584895,96.33049841510507,1,0,3.4053141999756917
10000.0,base,19,FA,9907.975701100782,92.02429889921711,1,0,7.729867200017907
10000.0,base,19,PSO,-104.91399598873957,104.91399598873957,0,1,2.2189418000052683
10000.0,base,19,GA,-104.8874370868353,104.8874370868353,0,1,4.667481999960728
10000.0,base,19,ACO,9903.662121187564,96.33787881243504,1,0,3.9624370000092313
10000.0,base,20,ABC,-110.46231003326997,110.46231003326997,0,1,4.036033599986695
10000.0,base,20,GWO,-101.5651613329177,101.5651613329177,0,1,3.425443499989342
10000.0,base,20,FA,-109.54613594731202,109.54613594731202,0,1,8.685762399982195
10000.0,base,20,PSO,-110.09369703941445,110.09369703941445,0,1,2.133973399992101
10000.0,base,20,GA,-110.58191414460966,110.58191414460966,0,1,4.544436299998779
10000.0,base,20,ACO,-110.09602822484113,110.09602822484113,0,1,3.872622399998363
10000.0,base,21,ABC,-107.41337633907328,107.41337633907328,0,1,3.8236435999860987
10000.0,base,21,GWO,9903.622984960466,96.37701503953382,1,0,3.4816390000050887
10000.0,base,21,FA,-98.50485183638301,98.50485183638301,0,1,8.976588699966669
10000.0,base,21,PSO,-107.45956520812106,107.45956520812106,0,1,2.3916574000031687
10000.0,base,21,GA,-107.4488151466131,107.4488151466131,0,1,4.74615800002357
10000.0,base,21,ACO,9903.615658234532,96.38434176546777,1,0,4.3679123999900185
10000.0,base,22,ABC,-114.93877309221035,114.93877309221035,0,1,4.306522500002757
10000.0,base,22,GWO,-107.36593736878602,107.36593736878602,0,1,3.809347299975343
10000.0,base,22,FA,-110.89508331909697,110.89508331909697,0,1,9.472081699990667
10000.0,base,22,PSO,-114.95584203191595,114.95584203191595,0,1,2.4189560000086203
10000.0,base,22,GA,-114.78105364282628,114.78105364282628,0,1,4.836932200007141
10000.0,base,22,ACO,-115.04469514715673,115.04469514715673,0,1,4.351985800021794
10000.0,base,23,ABC,-97.53263398128834,97.53263398128834,0,1,4.199962500017136
10000.0,base,23,GWO,9903.906798937842,96.0932010621578,1,0,3.7071451999945566
10000.0,base,23,FA,9904.298408378585,95.70159162141422,1,0,7.666202099993825
10000.0,base,23,PSO,9904.17903642366,95.82096357633876,1,0,2.123724500008393
10000.0,base,23,GA,9904.675014252654,95.32498574734484,1,0,4.353557299997192
10000.0,base,23,ACO,9903.661299705362,96.33870029463743,1,0,3.8594356000539847
10000.0,base,24,ABC,9903.660457467771,96.33954253222824,1,0,3.837292800017167
10000.0,base,24,GWO,9903.666314554313,96.33368544568738,1,0,3.392311800038442
10000.0,base,24,FA,9905.42238682276,94.57761317723929,1,0,7.698679599969182
10000.0,base,24,PSO,-91.69175728754612,91.69175728754612,0,1,2.1321089999983087
10000.0,base,24,GA,9903.697546808886,96.30245319111333,1,0,4.562813399999868
10000.0,base,24,ACO,9903.662120120867,96.33787987913185,1,0,3.8975680000148714
10000.0,base,25,ABC,-100.65588597603784,100.65588597603784,0,1,3.853179099969566
10000.0,base,25,GWO,9903.665535153163,96.33446484683788,1,0,3.4037108999909833
10000.0,base,25,FA,9892.894601212074,107.10539878792615,1,0,7.475228399969637
10000.0,base,25,PSO,9893.37485998426,106.62514001573894,1,0,2.146784899989143
10000.0,base,25,GA,9892.841377327313,107.15862267268719,1,0,4.362567099975422
10000.0,base,25,ACO,9903.661146445995,96.33885355400446,1,0,3.908195399970282
10000.0,base,26,ABC,-107.63102656476788,107.63102656476788,0,1,3.887923500034958
10000.0,base,26,GWO,9898.172983279901,101.82701672009874,1,0,3.4539286000072025
10000.0,base,26,FA,-105.28685585776569,105.28685585776569,0,1,8.718619999999646
10000.0,base,26,PSO,-107.78567913879681,107.78567913879681,0,1,2.144003599998541
10000.0,base,26,GA,-107.40128770609117,107.40128770609117,0,1,4.368824300006963
10000.0,base,26,ACO,-107.7852831223009,107.7852831223009,0,1,3.8669431999442168
10000.0,base,27,ABC,-108.50722133010268,108.50722133010268,0,1,3.810064200020861
10000.0,base,27,GWO,9892.184398293939,107.81560170606177,1,0,3.394660899997689
10000.0,base,27,FA,-103.19822003963591,103.19822003963591,0,1,8.49933909997344
10000.0,base,27,PSO,-108.78390241427641,108.78390241427641,0,1,2.1380867999978364
10000.0,base,27,GA,-109.10854172169157,109.10854172169157,0,1,4.391725499997847
10000.0,base,27,ACO,-109.12546604146164,109.12546604146164,0,1,3.867670400009956
10000.0,base,28,ABC,-116.22441509058737,116.22441509058737,0,1,3.867590799985919
10000.0,base,28,GWO,-116.16992218273151,116.16992218273151,0,1,3.4157514999969862
10000.0,base,28,FA,-116.21838341125999,116.21838341125999,0,1,8.457479900040198
10000.0,base,28,PSO,-115.25967292285958,115.25967292285958,0,1,2.1571301000076346
10000.0,base,28,GA,-116.17616411655972,116.17616411655972,0,1,4.413996700022835
10000.0,base,28,ACO,-115.62002178374462,115.62002178374462,0,1,3.9416618999675848
10000.0,base,29,ABC,-99.3989085792219,99.3989085792219,0,1,3.843995100003667
10000.0,base,29,GWO,9903.862656166588,96.13734383341301,1,0,3.4056880999705754
10000.0,base,29,FA,9906.106295111284,93.89370488871569,1,0,7.725231699994765
10000.0,base,29,PSO,9904.937792700825,95.06220729917476,1,0,2.1150366000365466
10000.0,base,29,GA,-95.7870774668046,95.7870774668046,0,1,4.311235999979544
10000.0,base,29,ACO,9903.660843855247,96.33915614475282,1,0,3.8846685999887995
10000.0,hard,0,ABC,-106.58187618312436,106.58187618312436,0,1,3.8314914000220597
10000.0,hard,0,GWO,9890.7716066717,109.22839332829895,1,0,3.41526929999236
10000.0,hard,0,FA,9886.151399700626,113.84860029937337,1,0,7.5899159999680705
10000.0,hard,0,PSO,9886.08051733984,113.91948266015886,1,0,2.142254900012631
10000.0,hard,0,GA,9886.082621308113,113.91737869188731,1,0,4.376495499978773
10000.0,hard,0,ACO,9887.983705275556,112.01629472444496,1,0,3.8778466999647208
10000.0,hard,1,ABC,9901.404519183836,98.59548081616394,1,0,3.8930832000332884
10000.0,hard,1,GWO,19904.31777475226,95.68222524773903,2,0,3.3994485000148416
10000.0,hard,1,FA,19906.279747982288,93.72025201771136,2,0,7.580088999995496
10000.0,hard,1,PSO,19904.299852231532,95.70014776846696,2,0,2.155602499959059
10000.0,hard,1,GA,19905.295101369873,94.70489863012818,2,0,4.675274899986107
10000.0,hard,1,ACO,19904.29361581883,95.70638418116694,2,0,3.902454500028398
10000.0,hard,2,ABC,19902.80411557032,97.19588442967907,2,0,3.817092099983711
10000.0,hard,2,GWO,19904.325823030085,95.67417696991427,2,0,3.388680199976079
10000.0,hard,2,FA,19902.82511760386,97.17488239613797,2,0,7.324727199971676
10000.0,hard,2,PSO,19902.749190595452,97.25080940454625,2,0,2.127940399979707
10000.0,hard,2,GA,19902.755827853267,97.24417214673237,2,0,4.300105199974496
10000.0,hard,2,ACO,19904.31880188414,95.68119811585898,2,0,3.876892999978736
10000.0,hard,3,ABC,-106.78488056594686,106.78488056594686,0,1,3.825618200004101
10000.0,hard,3,GWO,19893.219422600512,106.78057739948885,2,0,3.428330399969127
10000.0,hard,3,FA,-107.2188773713596,107.2188773713596,0,1,8.596669199992903
10000.0,hard,3,PSO,9891.055881729664,108.94411827033564,1,0,2.184522300027311
10000.0,hard,3,GA,9890.952057545388,109.04794245461169,1,0,4.4003153999801725
10000.0,hard,3,ACO,-107.65540630800652,107.65540630800652,0,1,3.8809659999678843
10000.0,hard,4,ABC,9898.371454579816,101.6285454201852,1,0,3.9069792999653146
10000.0,hard,4,GWO,19897.21684622429,102.78315377571006,2,0,3.7648994000046514
10000.0,hard,4,FA,19892.68705248408,107.31294751591692,2,0,8.007709300029092
10000.0,hard,4,PSO,19893.52501184624,106.47498815375931,2,0,2.18398640002124
10000.0,hard,4,GA,9897.472898164213,102.52710183578756,1,0,4.406129700015299
10000.0,hard,4,ACO,19897.21684622429,102.78315377571006,2,0,3.9250911999843083
10000.0,hard,5,ABC,-107.07875996154588,107.07875996154588,0,1,3.892325799970422
10000.0,hard,5,GWO,19904.321117937074,95.67888206292506,2,0,3.410394600010477
10000.0,hard,5,FA,19906.81276205131,93.187237948687,2,0,7.531711400020868
10000.0,hard,5,PSO,-107.53198351394096,107.53198351394096,0,1,2.1411075000069104
10000.0,hard,5,GA,-106.34287329848173,106.34287329848173,0,1,4.382455900020432
10000.0,hard,5,ACO,19904.318895571396,95.68110442860242,2,0,3.8930290000280365
10000.0,hard,6,ABC,9888.444544157284,111.55545584271566,1,0,3.8382880999706686
10000.0,hard,6,GWO,19889.8512326691,110.14876733089834,2,0,3.388382300036028
10000.0,hard,6,FA,9889.552029087243,110.44797091275677,1,0,7.5666835000156425
10000.0,hard,6,PSO,9887.55713476375,112.44286523624912,1,0,2.149300699995365
10000.0,hard,6,GA,9887.713378283668,112.28662171633232,1,0,4.489166799990926
10000.0,hard,6,ACO,9886.782087956608,113.21791204339219,1,0,3.9359200000180863
10000.0,hard,7,ABC,19904.319734870267,95.68026512973405,2,0,4.019413499976508
10000.0,hard,7,GWO,19904.32288931711,95.67711068288813,2,0,3.586932300007902
10000.0,hard,7,FA,19906.37581350303,93.62418649696912,2,0,7.663233799976297
10000.0,hard,7,PSO,19905.362751714205,94.63724828579383,2,0,2.1348383000004105
10000.0,hard,7,GA,19905.227817601175,94.77218239882335,2,0,4.591484899981879
10000.0,hard,7,ACO,19904.31917369828,95.68082630171821,2,0,3.908581600000616
10000.0,hard,8,ABC,9887.713013067632,112.28698693236726,1,0,3.8380374999833293
10000.0,hard,8,GWO,9893.182012874988,106.81798712501208,1,0,3.416533899959177
10000.0,hard,8,FA,9889.712260488814,110.28773951118664,1,0,7.4094612000044435
10000.0,hard,8,PSO,9887.68082599528,112.31917400472014,1,0,2.1317106000497006
10000.0,hard,8,GA,9887.685834075075,112.31416592492421,1,0,4.41893699998036
10000.0,hard,8,ACO,-101.35824690250733,101.35824690250733,0,1,3.8736104000126943
10000.0,hard,9,ABC,-103.54687034773343,103.54687034773343,0,1,3.828686899971217
10000.0,hard,9,GWO,19904.328146038995,95.67185396100359,2,0,3.412469500035513
10000.0,hard,9,FA,19904.64150557493,95.3584944250679,2,0,7.379369400034193
10000.0,hard,9,PSO,-103.63658016442845,103.63658016442845,0,1,2.1387738000485115
10000.0,hard,9,GA,-103.62741185712193,103.62741185712193,0,1,4.396916099998634
10000.0,hard,9,ACO,-102.78454028093549,102.78454028093549,0,1,3.970936699945014
10000.0,hard,10,ABC,-116.94666068072192,116.94666068072192,0,1,3.9499339999747463
10000.0,hard,10,GWO,9887.635952865068,112.3640471349313,1,0,3.426468299992848
10000.0,hard,10,FA,-116.92312330885386,116.92312330885386,0,1,8.647958400018979
10000.0,hard,10,PSO,-116.95103712192723,116.95103712192723,0,1,2.146668800036423
10000.0,hard,10,GA,-116.92539256343109,116.92539256343109,0,1,4.323738200007938
10000.0,hard,10,ACO,-116.95189930008748,116.95189930008748,0,1,3.8677919000037946
10000.0,hard,11,ABC,-106.99100886199876,106.99100886199876,0,1,3.8225153000093997
10000.0,hard,11,GWO,9883.63460561423,116.36539438576969,1,0,3.4469827999710105
10000.0,hard,11,FA,9883.513220141938,116.4867798580609,1,0,7.628747700015083
10000.0,hard,11,PSO,9883.71687390726,116.28312609273885,1,0,2.154712699993979
10000.0,hard,11,GA,9883.520622300342,116.47937769965749,1,0,4.329599599994253
10000.0,hard,11,ACO,9883.478737554127,116.52126244587225,1,0,3.89398519997485
10000.0,hard,12,ABC,9902.243094454352,97.75690554564801,1,0,3.869539999985136
10000.0,hard,12,GWO,19904.326141585316,95.67385841468362,2,0,3.4875214000348933
10000.0,hard,12,FA,19906.46893532925,93.53106467074967,2,0,7.525368900038302
10000.0,hard,12,PSO,19900.188180374433,99.8118196255675,2,0,2.167095099983271
10000.0,hard,12,GA,19904.340174552814,95.65982544718489,2,0,4.627906600013375
10000.0,hard,12,ACO,19904.317742052175,95.68225794782353,2,0,4.024643300042953
10000.0,hard,13,ABC,-105.51504483512281,105.51504483512281,0,1,3.8799790000193752
10000.0,hard,13,GWO,9907.367975709078,92.63202429092199,1,0,3.4320244999835268
10000.0,hard,13,FA,9905.618946238934,94.38105376106557,1,0,7.686800099967513
10000.0,hard,13,PSO,9893.579393953834,106.4206060461658,1,0,2.1230953999911435
10000.0,hard,13,GA,-105.5232023582451,105.5232023582451,0,1,4.34674000000814
10000.0,hard,13,ACO,19904.30533125651,95.6946687434884,2,0,3.9214047000277787
10000.0,hard,14,ABC,-110.92339769710091,110.92339769710091,0,1,3.8714946000254713
10000.0,hard,14,GWO,19892.081098649207,107.91890135079143,2,0,3.416294700000435
10000.0,hard,14,FA,-111.08697558185976,111.08697558185976,0,1,8.495753000024706
10000.0,hard,14,PSO,-111.2815245904908,111.2815245904908,0,1,2.213824199978262
10000.0,hard,14,GA,-111.14346422811974,111.14346422811974,0,1,4.431459800049197
10000.0,hard,14,ACO,19892.081098649207,107.91890135079143,2,0,3.8849355000420474
10000.0,hard,15,ABC,-100.32634588489766,100.32634588489766,0,1,3.914712800004054
10000.0,hard,15,GWO,-105.55615607015929,105.55615607015929,0,1,3.4513318999670446
10000.0,hard,15,FA,-109.60221899431683,109.60221899431683,0,1,9.02388280001469
10000.0,hard,15,PSO,9882.828315909499,117.17168409050134,1,0,2.1709779999800958
10000.0,hard,15,GA,9883.381626672768,116.61837332723184,1,0,4.4689425000105985
10000.0,hard,15,ACO,-114.13433854393914,114.13433854393914,0,1,3.966630399983842
10000.0,hard,16,ABC,-102.732830607493,102.732830607493,0,1,3.966321900021285
10000.0,hard,16,GWO,19903.404947461913,96.59505253808848,2,0,3.5326018999912776
10000.0,hard,16,FA,19906.20990910927,93.7900908907285,2,0,7.5907357999822125
10000.0,hard,16,PSO,19900.075884866877,99.92411513312226,2,0,2.1896721000084653
10000.0,hard,16,GA,9906.416062551622,93.58393744837771,1,0,4.439029500004835
10000.0,hard,16,ACO,9905.157099535676,94.84290046432432,1,0,3.912847100000363
10000.0,hard,17,ABC,-111.64815796478128,111.64815796478128,0,1,3.793351700005587
10000.0,hard,17,GWO,-105.34762674474277,105.34762674474277,0,1,3.4126192000112496
10000.0,hard,17,FA,-111.5758655334518,111.5758655334518,0,1,8.776498300023377
10000.0,hard,17,PSO,-111.65058265814375,111.65058265814375,0,1,2.1578746999730356
10000.0,hard,17,GA,-111.66273214306622,111.66273214306622,0,1,4.308497899968643
10000.0,hard,17,ACO,-108.27391447779242,108.27391447779242,0,1,3.9051765999756753
10000.0,hard,18,ABC,9899.05541931027,100.94458068972888,1,0,3.8624682999798097
10000.0,hard,18,GWO,19904.325205668636,95.67479433136376,2,0,3.4626644999952987
10000.0,hard,18,FA,19905.389132232114,94.61086776788734,2,0,8.96472609997727
10000.0,hard,18,PSO,19897.474863952008,102.52513604799378,2,0,2.1333039000164717
10000.0,hard,18,GA,9898.63286246195,101.36713753805032,1,0,4.485758900002111
10000.0,hard,18,ACO,19904.264693129073,95.7353068709256,2,0,3.9263252000091597
10000.0,hard,19,ABC,-107.8754310393761,107.8754310393761,0,1,3.882242600026075
10000.0,hard,19,GWO,19896.396714980405,103.60328501959548,2,0,3.4769021999672987
10000.0,hard,19,FA,9887.589294813102,112.41070518689693,1,0,7.642935499956366
10000.0,hard,19,PSO,9887.791811791161,112.20818820883787,1,0,2.1728803999722004
10000.0,hard,19,GA,-110.09817518072077,110.09817518072077,0,1,4.322821499954443
10000.0,hard,19,ACO,-110.11603054887281,110.11603054887281,0,1,3.9933694999781437
10000.0,hard,20,ABC,9899.332422891408,100.66757710859244,1,0,3.951086800021585
10000.0,hard,20,GWO,19903.562595769665,96.4374042303363,2,0,3.414974999963306
10000.0,hard,20,FA,19903.562595769665,96.4374042303363,2,0,16.435673400002997
10000.0,hard,20,PSO,9898.773460478198,101.22653952180208,1,0,2.3949053999967873
10000.0,hard,20,GA,9897.842187287473,102.1578127125268,1,0,4.956674600020051
10000.0,hard,20,ACO,9898.900860081769,101.09913991823163,1,0,4.368409999995492
10000.0,hard,21,ABC,-114.44494099418822,114.44494099418822,0,1,4.274555999960285
10000.0,hard,21,GWO,-109.26721604287931,109.26721604287931,0,1,3.8186312000034377
10000.0,hard,21,FA,-114.67800485451082,114.67800485451082,0,1,9.030306600034237
10000.0,hard,21,PSO,-114.8112946965536,114.8112946965536,0,1,2.144579999963753
10000.0,hard,21,GA,-114.6592331939099,114.6592331939099,0,1,4.3344812000286765
10000.0,hard,21,ACO,-114.7557930028782,114.7557930028782,0,1,3.8559055000077933
10000.0,hard,22,ABC,9906.685093914317,93.31490608568242,1,0,3.7761419999878854
10000.0,hard,22,GWO,19904.332129470244,95.6678705297558,2,0,3.388503599970136
10000.0,hard,22,FA,19907.29174278468,92.70825721531776,2,0,7.471929299994372
10000.0,hard,22,PSO,19906.504320520035,93.49567947996411,2,0,2.1450025999802165
10000.0,hard,22,GA,19907.729441785872,92.27055821412706,2,0,4.391749200003687
10000.0,hard,22,ACO,19904.317796531814,95.68220346818454,2,0,3.911551299970597
10000.0,hard,23,ABC,-99.93068326648665,99.93068326648665,0,1,3.829041299992241
10000.0,hard,23,GWO,19904.327702721654,95.67229727834693,2,0,3.417496400012169
10000.0,hard,23,FA,19905.204096107685,94.79590389231537,2,0,7.428167500009295
10000.0,hard,23,PSO,9896.22885002272,103.7711499772792,1,0,2.2511437999783084
10000.0,hard,23,GA,9896.30634952964,103.6936504703605,1,0,4.527524899982382
10000.0,hard,23,ACO,19904.296044764105,95.70395523589305,2,0,3.914682600006927
10000.0,hard,24,ABC,19898.616189547145,101.38381045285429,2,0,3.8270856000017375
10000.0,hard,24,GWO,19904.326143252434,95.67385674756528,2,0,3.4554157000384293
10000.0,hard,24,FA,19903.39647676329,96.6035232367093,2,0,8.041131699981634
10000.0,hard,24,PSO,19898.575320154465,101.42467984553635,2,0,2.1650684000342153
10000.0,hard,24,GA,19898.57520724152,101.42479275847838,2,0,4.352335900010075
10000.0,hard,24,ACO,19904.319187621844,95.68081237815424,2,0,3.955385599983856
10000.0,hard,25,ABC,9901.049750930912,98.950249069089,1,0,3.903545299952384
10000.0,hard,25,GWO,19904.28876123425,95.71123876575118,2,0,3.4355563000426628
10000.0,hard,25,FA,19907.069023169825,92.93097683017375,2,0,7.710332999995444
10000.0,hard,25,PSO,19898.56125866733,101.4387413326679,2,0,2.1273082999978215
10000.0,hard,25,GA,9900.895031266908,99.10496873309168,1,0,4.687715100008063
10000.0,hard,25,ACO,19904.3153629553,95.6846370446976,2,0,4.134284399973694
10000.0,hard,26,ABC,-109.85007339134334,109.85007339134334,0,1,4.02975940000033
10000.0,hard,26,GWO,-93.32177760112434,93.32177760112434,0,1,3.501365199976135
10000.0,hard,26,FA,9883.782409965477,116.21759003452232,1,0,7.76547559996834
10000.0,hard,26,PSO,9885.526174948358,114.47382505164116,1,0,2.1574065999593586
10000.0,hard,26,GA,9885.425966239152,114.57403376084694,1,0,4.372968800016679
10000.0,hard,26,ACO,-113.41032775267435,113.41032775267435,0,1,4.017479799978901
10000.0,hard,27,ABC,19896.52311394265,103.47688605734773,2,0,3.8374420999898575
10000.0,hard,27,GWO,19902.32855670012,97.67144329988145,2,0,3.42004719999386
10000.0,hard,27,FA,19901.615424134092,98.3845758659065,2,0,7.927161900035571
10000.0,hard,27,PSO,19896.324057661073,103.67594233892521,2,0,2.1334702000021935
10000.0,hard,27,GA,19896.325447380248,103.67455261975338,2,0,4.390125799982343
10000.0,hard,27,ACO,19902.32855670012,97.67144329988145,2,0,3.896633700001985
10000.0,hard,28,ABC,-113.12042611814316,113.12042611814316,0,1,3.8763167000142857
10000.0,hard,28,GWO,9891.751626298714,108.24837370128616,1,0,3.4170532999560237
10000.0,hard,28,FA,-113.05352232159046,113.05352232159046,0,1,8.74234559998149
10000.0,hard,28,PSO,-111.42022914745567,111.42022914745567,0,1,2.1681922000134364
10000.0,hard,28,GA,-113.12647563335311,113.12647563335311,0,1,4.390005499997642
10000.0,hard,28,ACO,-113.2087645044059,113.2087645044059,0,1,3.950522999977693
10000.0,hard,29,ABC,-99.07298543650592,99.07298543650592,0,1,3.8596584999468178
10000.0,hard,29,GWO,19904.263255006335,95.73674499366473,2,0,3.5049643000238575
10000.0,hard,29,FA,9898.34782317846,101.65217682154028,1,0,7.841652499977499
10000.0,hard,29,PSO,9891.218447616067,108.78155238393329,1,0,2.19646330003161
10000.0,hard,29,GA,19886.736630849413,113.26336915058538,2,0,4.440642600005958
10000.0,hard,29,ACO,19904.304697220283,95.69530277971553,2,0,3.9194292000029236
10000.0,highdim,0,ABC,-113.50618198091966,113.50618198091966,0,1,5.6637487999978475
10000.0,highdim,0,GWO,-105.89082876112528,105.89082876112528,0,1,5.060136199987028
10000.0,highdim,0,FA,-106.07158585121574,106.07158585121574,0,1,30.961066200048663
10000.0,highdim,0,PSO,-113.49028379127218,113.49028379127218,0,1,3.286747700010892
10000.0,highdim,0,GA,-113.39331011368898,113.39331011368898,0,1,7.751486000022851
10000.0,highdim,0,ACO,-105.89082876112528,105.89082876112528,0,1,5.955338900035713
10000.0,highdim,1,ABC,-111.54353229753714,111.54353229753714,0,1,5.714366400032304
10000.0,highdim,1,GWO,9892.982550070965,107.01744992903444,1,0,5.074092600028962
10000.0,highdim,1,FA,9892.982550070965,107.01744992903444,1,0,22.092619300005026
10000.0,highdim,1,PSO,-109.70811064388349,109.70811064388349,0,1,3.1961909000528976
10000.0,highdim,1,GA,-109.59661060596498,109.59661060596498,0,1,7.831267900008243
10000.0,highdim,1,ACO,9892.982550070965,107.01744992903444,1,0,6.113689500023611
10000.0,highdim,2,ABC,-105.72911081198407,105.72911081198407,0,1,5.774776700010989
10000.0,highdim,2,GWO,9900.214769107411,99.78523089258816,1,0,5.132771999982651
10000.0,highdim,2,FA,9900.214769107411,99.78523089258816,1,0,22.365133499959484
10000.0,highdim,2,PSO,9888.986393363577,111.01360663642237,1,0,3.381514399952721
10000.0,highdim,2,GA,9889.255938507944,110.7440614920554,1,0,8.233490199956577
10000.0,highdim,2,ACO,9900.214769107411,99.78523089258816,1,0,5.90650529996492
10000.0,highdim,3,ABC,-102.99453133744161,102.99453133744161,0,1,5.727605499967467
10000.0,highdim,3,GWO,9903.66430713428,96.33569286571999,1,0,5.084999800019432
10000.0,highdim,3,FA,9906.611853801704,93.38814619829654,1,0,9.610008599993307
10000.0,highdim,3,PSO,9891.820138871242,108.17986112875683,1,0,3.261416500026826
10000.0,highdim,3,GA,9890.876730897624,109.12326910237535,1,0,7.952032300003339
10000.0,highdim,3,ACO,9903.61803707897,96.38196292102934,1,0,6.0507948999875225
10000.0,highdim,4,ABC,-101.75016078900649,101.75016078900649,0,1,5.742787599971052
10000.0,highdim,4,GWO,9903.67051048233,96.32948951767024,1,0,5.2204975000349805
10000.0,highdim,4,FA,19901.508146962264,98.49185303773763,2,0,22.076189700048417
10000.0,highdim,4,PSO,-105.11313531135823,105.11313531135823,0,1,3.2546421000151895
10000.0,highdim,4,GA,-102.02203068617537,102.02203068617537,0,1,7.84141069999896
10000.0,highdim,4,ACO,9903.655662297831,96.34433770216772,1,0,6.134979899972677
10000.0,highdim,5,ABC,-111.59964140077221,111.59964140077221,0,1,5.7833429999882355
10000.0,highdim,5,GWO,9895.23113113101,104.76886886898971,1,0,5.089145599980839
10000.0,highdim,5,FA,9895.23113113101,104.76886886898971,1,0,22.195085099956486
10000.0,highdim,5,PSO,-110.5884173236557,110.5884173236557,0,1,3.1995406999485567
10000.0,highdim,5,GA,-110.83298979933691,110.83298979933691,0,1,8.803629899979569
10000.0,highdim,5,ACO,9895.23113113101,104.76886886898971,1,0,6.6203760000062175
10000.0,highdim,6,ABC,-112.81672988407844,112.81672988407844,0,1,6.385073099983856
10000.0,highdim,6,GWO,9893.227298662363,106.772701337637,1,0,5.646975500043482
10000.0,highdim,6,FA,9893.227298662363,106.772701337637,1,0,24.891321999952197
10000.0,highdim,6,PSO,-112.79333515422185,112.79333515422185,0,1,3.5295023000217043
10000.0,highdim,6,GA,-113.21595595983482,113.21595595983482,0,1,8.740315900009591
10000.0,highdim,6,ACO,9893.227298662363,106.772701337637,1,0,5.859392300015315
10000.0,highdim,7,ABC,-112.63802422992362,112.63802422992362,0,1,5.609734300000127
10000.0,highdim,7,GWO,9890.946887659979,109.0531123400219,1,0,5.027852899977006
10000.0,highdim,7,FA,9890.946887659979,109.0531123400219,1,0,22.212327799992636
10000.0,highdim,7,PSO,-108.98049248051488,108.98049248051488,0,1,3.4168828999972902
10000.0,highdim,7,GA,-111.47681180731237,111.47681180731237,0,1,8.06186020001769
10000.0,highdim,7,ACO,9890.946887659979,109.0531123400219,1,0,6.110626799985766
10000.0,highdim,8,ABC,-104.0557723040794,104.0557723040794,0,1,6.379161999968346
10000.0,highdim,8,GWO,9903.9746792368,96.02532076320016,1,0,5.203281499969307
10000.0,highdim,8,FA,9906.38733176892,93.61266823107964,1,0,8.971195799997076
10000.0,highdim,8,PSO,9905.59598023958,94.40401976042037,1,0,3.1501653000013903
10000.0,highdim,8,GA,-103.75888365821292,103.75888365821292,0,1,8.26138780004112
10000.0,highdim,8,ACO,9903.654808870733,96.34519112926617,1,0,5.850432800012641
10000.0,highdim,9,ABC,-112.81339013660237,112.81339013660237,0,1,5.667729100037832
10000.0,highdim,9,GWO,9885.915658916692,114.08434108330788,1,0,5.030201600049622
10000.0,highdim,9,FA,9884.429542324246,115.57045767575369,1,0,8.900158000004012
10000.0,highdim,9,PSO,-113.58677936056041,113.58677936056041,0,1,3.3885230000014417
10000.0,highdim,9,GA,-109.07731231041068,109.07731231041068,0,1,7.76088700001128
10000.0,highdim,9,ACO,9885.915658916692,114.08434108330788,1,0,5.851759299985133
10000.0,highdim,10,ABC,-113.6557740652346,113.6557740652346,0,1,5.657104799989611
10000.0,highdim,10,GWO,-102.00742345843513,102.00742345843513,0,1,5.343070100003388
10000.0,highdim,10,FA,-102.00742345843513,102.00742345843513,0,1,23.973049300024286
10000.0,highdim,10,PSO,-113.37590492420507,113.37590492420507,0,1,3.1469365000375547
